LOS_0_0,LOS_0_1,LOS_0_2,LOS_0_3,LOS_0_4,LOS_0_5,LOS_0_6,LOS_0_7,LOS_0_8,LOS_0_9,LOS_0_10,LOS_0_11,LOS_0_12,LOS_0_13,LOS_0_14,LOS_0_15,LOS_0_16,LOS_0_17,LOS_0_18,LOS_0_19,LOS_0_20,LOS_0_21,LOS_0_22,LOS_0_23,LOS_0_24
213904024.62255168,232179419.34479403,250438159.25901127,269255296.1653065,288188802.7857423,306429714.8054453,323495546.0080813,338739319.99976605,352031486.5714903,362677535.78911483,370457612.8256896,375200495.71437037,376957037.3611566,376009021.645814,372788473.2796658,367414754.3792994,360160014.4668274,351400791.8044025,340905179.71545523,328505581.19658417,313999509.0701715,296361510.2592106,275219955.7762794,249809447.4931531,219572822.19224393
220853396.51573816,240110430.45799243,259460115.64155564,279531359.75169724,299882781.4067086,319697341.57892454,338491467.70464736,355608875.59524035,370912316.360844,383663208.74521136,393575029.1756344,400365542.8175247,403882553.9888772,404006615.79121464,400588522.2440652,394124411.8910677,386176793.4735386,377571761.82087517,366745437.36620027,352428188.34625566,335018248.19918036,314142756.6410911,289790591.9124056,261375242.8904261,228423888.5556701
220705676.49412888,239925967.01845312,259226051.3062716,279227039.1763972,299478577.8015491,319151977.0707405,337745658.9126797,354582690.7601239,369497854.42965937,381729041.1475424,390977183.5033347,396988275.31949276,399734891.85083646,399446322.0158379,396530685.3485804,391120219.65461844,383507355.44723374,374070169.4709011,362538699.9137992,348692383.69582677,332315633.5554111,312418572.9185038,288784753.4676092,260824590.88983086,228131724.32658786
210625269.33454758,228615683.1122559,246617416.76415566,265208688.7147588,283973352.80136,302128722.92710006,319214204.8917553,334598172.0879688,348156001.6314119,359183342.34356743,367431534.9434752,372681232.9977228,374929020.6388842,374402708.38785654,371499352.95240974,366324678.31906664,359140137.151196,350318082.07045454,339608997.8402642,326836301.18013144,311824016.9480929,293638242.05780464,272053307.50747555,246436220.29344085,216309272.3938438
223907550.13354474,243537727.64919835,263281124.7794664,283778839.6436969,304577163.8318224,324840752.86098653,344063278.48078156,361555483.5943094,377127660.7693359,389957983.5315901,399649072.96717036,405812379.65934134,408284439.2174734,407263945.66388255,403348271.4942308,397071720.45420074,389171986.9778483,380175038.79601014,369463927.9232349,356233027.6229374,339849286.9747466,319321171.3144115,294719083.2439015,265709276.588574,232004748.07732293
225840684.52092385,245708345.17848364,265703787.78310904,286477805.497342,307572846.6156239,328149715.16211104,347704503.3620969,365556042.1953203,381534983.4818937,394838726.3639749,405074113.98774844,411795523.448736,414643897.7962056,413574172.2914693,409098895.40105796,402100113.4340237,393943142.66729176,385370426.30061907,375169495.82330143,361871938.7330614,344812934.44030815,323440120.03997046,298122999.79104656,268526891.4678112,234285903.6640201
220807988.99884245,239880284.32110426,258956317.45456353,278625973.48074526,298406629.4659015,317437188.5118196,335179212.6516005,350926593.37518245,364489939.29339856,375116636.1262843,382551728.00814307,386634345.81175345,387474074.2290406,385486070.26032984,381285536.5316717,375189166.846885,367647405.44970363,359095951.56683594,349222473.881506,337634627.93125963,323843274.9326501,306530132.1819189,285155408.73099005,258931449.29551008,227396070.51508668
226386682.828077,246299528.6887733,266327242.5054917,287110135.43439394,308169317.95596534,328634449.9997058,347951072.2623734,365373483.58346474,380642364.3930693,392876392.21660185,401651538.32442755,406627394.4293501,407778592.0147022,405520074.20853704,400656555.30961704,393844071.9170062,385870904.8036523,377279428.78333884,367498672.15635884,355643436.15726465,340804162.64449066,321554535.17676836,297664957.3791662,268777765.5739664,234767593.10044888
225088833.25922585,244864446.38562915,264762556.40320194,285430698.6086841,306413883.7877227,326876587.12612903,346319131.13756883,364067635.6262152,379967523.99316096,393246858.505052,403569998.01097083,410555844.0507726,413805408.35429376,413037081.4456541,408360786.7005495,400819404.46121496,392523515.94495505,384481399.0757521,374704880.61231554,361157631.18481547,343670351.75002074,322130100.2649699,296883492.1837559,267450725.90400317,233402354.868069
224867305.11003295,244615726.3228268,264484969.25529107,285121355.52204573,306069989.1473488,326494725.26748514,345892141.9841472,363578197.031882,379371169.9210326,392445903.70746934,402372579.69482565,408669974.5870353,410993950.0853954,409390586.6041108,404527391.3750756,397367476.85057014,389251739.6600395,380912209.9545193,371206472.13908345,358626408.2851649,342275539.11001396,321420900.3026453,296447899.162387,267122523.594264,233140716.0270541
222824933.00740653,242257555.8994916,261762037.2746107,281959306.83932304,302382752.2248293,322185288.4302434,340847570.5779407,357677295.6377189,372498404.750039,384545580.10646725,393529169.1674656,399220377.2802767,401626464.14009815,401019871.31712484,397846739.04375535,392266323.3882489,384593423.9505806,375214058.4696086,363860009.10083467,350292230.94927716,334250033.009565,314661465.9547811,291216631.0943161,263260978.1276945,230369715.4598425
217667886.65654585,236530393.09031895,255459258.43130264,275066068.78011674,294914297.03238714,314192211.33713776,332412688.14815784,348910752.4617761,363524736.8776171,375489901.16335714,384489936.2619348,390241174.3087238,392691762.32525164,392074885.96318704,388861167.2726789,383289513.154276,375759673.59406006,366686666.49853915,355720241.8662403,342492799.2427681,326666637.11528844,307243918.7873753,284083119.29753715,256674284.21537253,224643369.30492494
209021213.29459047,226821641.39944273,244625288.83484742,263004471.39355606,281548965.9611966,299483001.0669247,316350187.5914733,331520884.280446,344866140.3947391,355674258.760103,363682760.60775924,368656743.14651024,370587561.6220219,369723804.4250197,366523495.49176306,361178841.698837,354034000.3098798,345489654.7045321,335241437.25083435,323000445.0265109,308482047.27163094,290709659.3992655,269481007.50762147,244211556.85350952,214458181.86221606
206585044.40876603,224095087.7833111,241597216.36097383,259657616.45044738,277880830.1424914,295511862.31319475,312120789.54806,327110916.5790122,340396765.5477195,351317125.0364001,359656614.6363617,365193646.92813927,367846279.708987,367632385.6261653,364651749.92270887,359155960.3073236,351983458.5535959,343712243.36816794,333485191.00349027,320657660.1801042,305396611.36208767,287170098.5618047,265892697.3494721,240907740.73948213,211652426.3434524
215351714.71980673,233909675.31117117,252503230.71615916,271724240.1263767,291130405.4554473,309902304.48800373,327534038.27184594,343338217.3818453,357118461.23306906,368085788.89081144,375910762.3356192,380330310.15800184,381364199.3823353,379390061.76956457,375086708.5289876,368913533.17793703,361461594.6809278,353212446.78247225,343726990.55779934,332389781.9410916,318544533.25814027,300914874.95511127,279210983.41988003,252926970.3366849,221779752.37501267
232785347.2297526,253503220.88653576,274397702.5421684,296149896.7924982,318279391.40538317,339915615.4453964,360525603.3410595,379393281.0355016,396312328.4788983,410426180.40010595,421294200.5317583,428458833.30894387,431633183.2848701,430898338.26957375,426826707.01078045,420113668.1227156,411761124.14217174,402381567.9435324,391109222.2624724,376837923.0879755,358881694.4513259,336420239.30936235,309711897.3624564,278480160.4745825,242447635.87154156
230379512.69049972,250796041.6828154,271366139.6788491,292754812.52831006,314480243.7419208,335667848.51765966,355767833.7372695,374039274.52174693,390233954.8162265,403463599.1469421,413282125.41932684,419299102.90706664,421407806.9562287,419922307.2884481,415554927.06139845,408908975.01193786,400747715.08503145,391602418.7685502,380883129.7933507,367733431.8498783,351353466.27317256,330489182.3429795,305075025.4461871,274815862.59674954,239562859.0513029
216141049.61812678,234775154.16273624,253438989.77410445,272722324.2230591,292174214.312245,310965510.0036278,328580476.92238307,344324362.19362694,357997921.69480646,368818266.0498897,376473779.78154695,380731124.6140437,381641824.75263304,379605119.96118975,375293285.2243155,369132870.37683225,361678352.5441403,353399469.5161795,343893734.3360888,332601538.91259396,318897021.531166,301469385.47012734,279947587.91966,253756743.42458892,222588676.08763507
232249502.73881805,252864849.21547076,273629660.4611309,295208666.4048816,317104902.09732395,338427118.85208654,358611594.19965094,376911642.0702457,393091066.42171633,406299575.1522098,416163624.4109285,422391510.8781172,424959770.3735283,424178824.362325,420595150.49330324,414514615.0314533,406394296.5424473,396662914.9234834,384960592.5735842,370848344.834457,353865053.78373563,332795372.8076749,307363994.7129456,277047857.07323587,241583632.3389645
228657287.04724228,248869814.97049573,269229993.98700696,290401041.6350282,311916473.4090883,332925285.3392873,352914503.13855696,371195458.77940834,387602406.008779,401351946.5113307,412113785.1562108,419547176.36132044,423347982.7065883,423165001.98701435,418650973.01235586,410801920.432814,402253652.9945137,394203475.60814387,384079881.0293669,369583439.2625606,351192602.9497613,328892220.9763692,302861326.50631696,272569644.4626029,237596825.2007049
212786707.22720197,230982663.139773,249178965.11969867,267954091.8424953,286877056.8303656,305149711.04360044,322299210.23466766,337685765.4715104,351184196.62773705,362097624.259091,370196175.6973272,375288637.41630656,377398736.02697814,376772971.06469274,373806165.4207553,368584608.27186936,361350746.2654769,352470861.5823017,341719461.03133214,328957627.35343534,314030465.9195038,295974910.09648263,274488155.4080983,248855866.40307328,218548251.73563564
229247645.8654599,249350434.64430588,269520883.97616273,290392111.97402346,311463361.07689387,331849772.02161616,351000625.5805584,368196444.38284606,383244218.73369575,395367403.8418112,404282004.5421166,409785046.8457621,411918528.6378128,411000903.0469894,407517616.0797092,401659845.0795727,393774152.1478175,384255866.0368637,372836207.2413066,359253734.2003992,343199966.42116135,323506860.8155073,299751636.90497035,271186963.95499295,237339339.41669378
232850125.9498569,253559880.4409039,274434788.62898093,296147608.1847737,318205128.9396325,339718971.48256654,360128332.73934305,378685435.88708234,395147248.203072,408643671.41247153,418769163.12398154,425191075.9275901,427849071.3899927,427041393.5777235,423346669.83875155,417141011.5400129,408954804.0282683,399240252.5705802,387577125.039424,373420803.83162755,356231165.74962276,334798141.7398601,308934288.2307029,278208881.709101,242409318.25847566
216970625.3291114,235752260.0907934,254599174.2072995,274123214.73473555,293895515.9160386,313115861.21536446,331315102.681102,347853138.9808806,362604665.9995999,374841800.3668554,384268157.5608972,390535966.2228442,393294219.41766006,392317672.2345549,387772233.4654306,380605739.07939845,372707386.93409353,365011942.46384084,355742355.36770076,343074250.7285981,326810891.318853,306782382.1161743,283286147.46801996,255805408.87547982,223859960.87141168
218138101.46682227,236892612.18792886,255637612.6530369,274954400.7062878,294372803.89281744,313048038.37317663,330458232.71995944,345915172.9072163,359247179.55240196,369721364.99141675,377097107.5814847,381216586.4427268,382180908.9188867,380377630.13134366,376382131.4818502,370465834.5745929,363037342.7945648,354519105.57724106,344618889.83266294,332998080.5175437,319233240.0305766,302073719.07103133,281011593.5622516,255255948.72786117,224314155.73044193
228094845.45541665,248196115.79388213,268412933.33480015,289388013.7120295,310631998.77797556,331263244.22534114,350719403.1299429,368252754.82455283,383614852.9810995,395949470.7190935,404876520.03993106,410109720.8771559,411660824.2802535,409924944.4272333,405592381.91694874,399135616.56715953,391161206.45855045,382150499.0955148,371662664.3514748,359062535.8945813,343661695.3164429,324089658.034178,300014230.5590897,270939767.1638295,236657274.00486833
232195386.74908772,252688737.6932706,273285141.6627344,294637339.7680484,316242095.98546726,337209435.4835373,356987106.63474274,374852061.86762476,390609429.0179241,403469053.04215604,413127515.6222426,419353637.8509126,422149629.03102076,421782210.9771236,418674358.05747235,412960408.0027486,404939540.12427276,394988595.117175,382854485.63510394,368330289.6092048,351189671.8017399,330345192.21757203,305453048.546769,275812318.07522136,240966180.51102135
233984097.77555114,254818373.44888058,275818381.68875796,297658845.08400476,319840280.2588614,341467803.01140666,361976954.0827684,380620311.1037211,397163897.79302293,410754899.6901225,421015629.431976,427645032.4078675,430600864.89256376,430161759.4907703,426828443.60461146,420858917.7953562,412668780.8997038,402671665.8334414,390526947.9945479,375848185.7134464,358241637.2082377,336546224.93928015,310521220.1388978,279650735.9396623,243663400.16250914
220549828.63891533,239701070.46593073,258903582.02135375,278764008.67900884,298816441.13511187,318214260.93203413,336431551.9759692,352767283.5977227,367028480.22956955,378438857.97425455,386701628.6637471,391596840.1239297,393168263.7207929,391767106.22695154,387960904.4948712,382043079.7977692,374446974.8301335,365600051.8405532,355174478.66731703,342776619.546388,327957025.7368283,309494051.91803133,287007001.56380296,259852713.7812115,227659645.38435873
227664329.68070027,247755270.1107134,267986837.6325265,289017824.12187177,310384758.1325177,331240357.0434745,351073367.55925137,369193793.42401224,385422119.5346427,398937668.2562207,409321681.13541985,416094138.0315951,418854828.48151743,417545258.9748073,412731344.98135924,405425245.3095962,397146703.50558966,388689687.68155783,378719777.9387763,365575043.83317286,348468248.171549,326852776.32299787,301170836.9787005,271141943.688682,236429384.0460977
226155465.95439324,246061124.2657238,266096148.0599796,286911913.32593274,308048284.4967621,328661774.07592005,348241290.8517628,366094906.1311909,382038562.028171,395260623.64772826,405386524.186673,412059341.10148287,415138455.68488306,414797158.9770378,411515877.74491715,405637068.6484964,397699250.102966,388160113.39782065,376543534.5527812,362302850.08160496,345022644.7379268,323766350.74527746,298544865.259482,268948936.7947421,234649894.04297587
230966153.08851454,251287495.89800557,271691191.5240506,292817894.61718374,314160738.84853196,334825882.07065594,354253480.4866313,371713485.64225626,387002275.2792131,399329284.62022716,408398392.5152027,413999262.50696325,416171588.8868587,415240938.0301978,411705893.5563612,405774815.4100656,397810579.6301105,388213387.0949387,376704822.4796571,363000232.74358046,346765706.7906194,326807778.8256491,302701141.8662409,273712353.22205836,239393674.38490754
213988500.59859887,232303771.0971543,250615203.96746448,269501773.896082,288524009.2848414,306874196.4403805,324070224.3459035,339463760.0721007,352922410.49263716,363744752.7947535,371701644.9110535,376610653.6940508,378511182.61292744,377674931.9910221,374526497.9849414,369181333.99569035,361908248.55062616,353082407.22234905,342469358.75688374,329900594.3710816,315178879.3298528,297291189.0130418,275892420.95915174,250245195.06919745,219816685.3049345
217277931.07866067,236056850.54410416,254881825.77980798,274355697.6006201,294036783.3793244,313110097.93955266,331087601.83009404,347310273.7299607,361633603.5197418,373328014.80590737,382129415.03280646,387814637.3289181,390377828.3933107,390046679.1918825,387204251.7470516,381937753.83822274,374494467.2946761,365239511.4595055,353936350.18665487,340431297.4576018,324568343.95766497,305388979.87974143,282639334.2938744,255664395.6443864,223992549.27614012
224825659.96870556,244510952.041537,264278779.6807928,284751448.49392366,305442141.64788514,325473068.8593199,344278562.08167136,361106652.12980497,375696869.8522231,387190474.29126996,395209419.3083645,399485092.5753359,400074027.69237304,397455960.9419254,392447013.8956943,385655287.3589581,377806476.32521796,369424315.27890867,360010384.3695192,348776963.8347504,334845246.30671173,316691948.77173316,293899153.6407862,265964523.90982923,232714659.49895212
210731813.93603042,228747860.42227504,246783487.766054,265421286.73772568,284249147.9471987,302488193.69473773,319681133.2116768,335195172.45022213,348895663.0220625,360051506.58507574,368367053.9742055,373559618.8633541,375568887.5535308,374620365.28729457,371213354.0935663,365646168.070542,358383596.1050201,349865810.98283476,339689210.2427874,327404142.07424253,312621466.14998823,294387466.1842924,272608711.1907054,246786908.29165408,216510471.3854078
230489992.4661043,250926898.15988785,271524341.9824087,292953526.8195111,314741866.6418754,336029779.4348055,356295438.51427704,374837353.8425981,391467785.2074657,405357944.0372329,416095667.05552536,423236476.64860755,426460318.08020014,425774689.4659852,421687653.7880792,414934897.5694676,406645958.3844421,397479509.0738186,386433749.34661335,372291585.369166,354439253.3361926,332209806.5167298,305904008.5381115,275195033.1686506,239750700.91551173
221907790.56647092,241096653.1706564,260293506.8097369,280095338.0986861,300020767.0757361,319212023.4682409,337139793.5002037,353109315.32436967,366947931.6698838,377916516.1829696,385768904.19769955,390339167.1507438,391711002.2056181,390243009.31309974,386466421.5631089,380607468.1675334,373037781.0086591,364165328.65998715,353716648.25258875,341404020.0447446,326869095.671929,308906289.91993123,287029941.2396679,260441520.33117515,228625927.4169833
217759111.32612878,236620565.27362382,255540654.84110704,275125925.36884785,294932125.59816414,314137351.44979024,332239403.0950558,348556448.0560289,362905575.2757523,374506188.86709756,383035394.83704466,388224051.4876115,390060736.13979673,388851312.7693726,385158160.09314597,379308166.77540594,371773796.8693655,362995107.3870575,352595136.8260755,340113011.74967515,325075291.79013443,306340504.1877446,283676170.451294,256561620.0464026,224668818.69472715
230468381.042858,250877711.15005264,271432232.7424252,292794313.8460753,314480316.83282167,335617028.74048305,355663559.8804654,373899954.07633364,390123354.0793964,403518163.63017887,413739522.6422024,420502521.7859364,423757398.3292131,423732066.0208518,420837910.8074159,415222529.38349766,407198659.7868161,397146722.50978404,384783257.68376017,369858630.47611904,352132516.16349244,330567871.1816131,304954448.69765466,274737054.2329404,239571092.06455904
222435711.04570323,241886480.8378024,261441047.34398943,281735284.21307415,302322744.8700659,322379442.4773127,341415699.38495064,358768877.7641905,374294608.571985,387236837.8116267,397277233.9196566,404046234.5172885,407122454.0341959,406130359.6013517,401033150.9674462,393043985.4905276,384745756.1153204,377314417.3809311,368302389.3152824,355266135.80595595,338184476.6284281,317119321.3882359,292440335.10003877,263644929.42698145,230283794.32045677
202888027.8832374,219945415.3690872,236968830.6542094,254508208.019776,272179986.32857996,289245236.756741,305287889.30869037,319726513.6905262,332488270.42905295,342929582.0209051,350846584.3637786,356021810.9019453,358386429.8069457,358040045.1556262,355269204.10635394,350215943.28321636,343296879.8029881,334942268.9125956,324718453.2126196,312314675.1273462,297684509.54553854,280174665.7436569,259699895.25749934,235604438.91737825,207306836.71381718
208137730.61153468,225774877.03687665,243385659.32224438,261531436.23363635,279800091.135808,297418384.7845638,313937291.8113855,328742785.89411944,341733801.1864411,352242971.4262506,360063242.3111974,365012882.8518619,367113194.3830979,366586917.89687526,363793677.85688597,358777213.75435865,351739169.26675624,343033803.2373074,332455973.8317968,319919658.0266624,305332285.8417967,287800702.6490155,267049309.41209304,242354372.43489644,213146325.13300103
228268649.70446953,248433263.273455,268742395.8781432,289857041.83688295,311310922.8312524,332252664.2460132,352166118.80404574,370355689.32847095,386640039.5397901,400212522.2435132,410712561.4404456,417803322.00380933,421357119.6599412,421526107.71503747,418705412.38235474,413101708.5261711,405114247.3313484,395152735.4463029,382838291.8594928,367805672.9789057,349795494.79453474,327913551.29207385,302132889.54885775,271992712.15591675,237136254.63144064
221433450.68923095,240761484.1986911,260186215.13134512,280339016.15530103,300776405.24554855,320678101.7601906,339556150.47358257,356746499.7260987,372094044.357826,384820452.9317199,394563157.9390985,400926284.5189197,403651545.1615391,402788503.53165,398841450.1894728,392446424.60684365,384581149.85664415,375856555.41097677,365404468.81708336,352184387.7945834,335642009.4798098,315083841.6594187,290732423.03548616,262203050.90807202,229105262.82040498
218234726.12968835,237171063.50727218,256181483.42385656,275883187.50453264,295842754.15484107,315253358.38255155,333638131.8964766,350344934.3813675,365229116.6030096,377532792.48914796,386924613.4877499,393062501.621779,395783374.89321184,395211561.03476846,391811117.65093994,385976967.94099486,378343209.6680494,369404473.93858624,358588992.95672286,345253010.4038749,328992610.5590914,309004713.3804745,285359835.4760249,257610617.2236186,225344694.40652385
230383509.6371784,250727464.5998008,271191365.13234353,292428304.5829281,313947181.4967168,334868939.69780004,354648340.7834051,372565625.82732606,388423816.60570747,401424554.1796649,411249827.0025176,417648630.33981025,420604410.553767,420369158.9666006,417360802.64791656,411715710.3782353,403733698.7429065,393792241.7014098,381628730.4967339,367023263.3203667,349746170.2016235,328730823.51084894,303686515.57426167,273973642.20087594,239188937.50437123
218829462.1076405,237709733.43707058,256600929.7415316,276091023.4845029,295709051.3555795,314606017.2855538,332252486.3301646,347948572.5009337,361505609.28842825,372167532.00744224,379668982.87572837,383833098.2785289,384754236.3557492,382836147.3263273,378693300.9729565,372649678.0874804,365161778.22738194,356667359.0322721,346842959.97748834,335279181.15133137,321478311.65759546,304141119.8861442,282774321.369897,256642071.12707338,225320010.34169176
223369784.7305051,242767803.76133394,262199637.88077357,282276217.4002937,302519629.32030374,322075036.82854414,340419484.46685904,356863328.89858323,371240415.19812334,382808335.3605667,391309718.87934756,396554177.36075854,398585118.3067574,397701326.27480453,394359104.6208174,388712677.46110106,381071893.5064493,371821929.34070563,360712470.997943,347529429.76984644,332018868.6290726,313079786.59285635,290313556.02679604,262962829.21670467,230513403.52596703
217253038.06199595,236066794.3324804,254945822.19914988,274501562.6042192,294301633.20657414,313540671.9576635,331741610.5867671,348253565.7516302,362937058.02586454,375055485.1612939,384324635.1239118,390485381.62615496,393486519.93652725,393508352.8870085,390900498.88665414,385738236.52487206,378264780.84687144,368842592.1432153,357218832.9343982,343234509.8542738,326763586.33391595,306927368.60159516,283580266.56925094,256144432.18939978,224172938.33514208
227698354.56980306,247790158.80654055,268019594.48617795,289042314.7350366,310388937.8553415,331202231.8644291,350952191.0745937,368921593.30830866,384890208.1094689,398002266.3820267,407839010.29659605,414019336.8564937,416420516.8145422,415303431.80685854,411302148.5754333,404936488.86030245,396899019.4515015,387698406.10121536,376776932.88476086,363375192.7446924,346821362.5452128,325984757.13857305,300842412.2650121,271066671.02469647,236439154.9884038
217491880.05555847,236168847.88313967,254836474.5070869,274078110.5769333,293432535.024457,312067325.4541798,329477142.89171994,344992018.1965036,358461583.4225291,369171352.8075186,376891286.1342529,381456628.71608186,382939594.8208801,381666253.36914533,378125025.42893827,372494604.29504323,365101717.04860544,356340563.7579455,345957125.5899706,333718485.4949984,319335743.2984333,301684918.6627899,280327774.95508325,254475761.55037808,223589133.29037237
229575393.83673134,249900333.06952533,270379391.74056506,291679826.04408884,313332202.2077997,334481481.95547324,354611084.0211494,373028202.8598579,389561397.96234363,403413147.4130006,414223041.64396286,421595498.99042004,425154307.0243012,424695754.6309063,420423942.16241777,413226583.8270606,404835173.263527,396122678.46850806,385464195.7258798,371163611.4261288,352967862.6933229,330606763.35323894,304397334.2482924,273886516.67223704,238675994.6326239
224153458.6945407,243814546.07388222,263591546.08328062,284127870.0294528,304971507.1633548,325291085.7414321,344590656.26795316,362200026.3432303,377969971.17267716,391144813.04323655,401420515.81861496,408497396.60990095,412207466.3181314,412335781.71408176,408501916.9898759,401383875.9264591,393153652.31473714,384851087.89252967,374311453.2610505,359767407.57715267,341868271.3458245,320381640.7022776,295317734.43076956,266109096.38105476,232302882.29819632
223605107.67125782,243173938.10793602,262836697.16190904,283221572.0257061,303859712.47708154,323895737.6453425,342792480.38484997,359827672.63436544,374774085.1026481,386796389.4484784,395523002.2245509,400658504.28322315,402195949.6939782,400503683.4369475,396257689.70178413,389928533.80882794,382123974.3390739,373327169.4771542,363084669.1751973,350755273.11289173,335666675.6371496,316516388.28377134,293038604.8044397,264769770.42033646,231482805.48175928
212507606.26797992,230742568.75599536,249011040.06757724,267904742.55368412,287008037.68907696,305537635.07150954,323035002.2366532,338865898.15004873,352894054.7434001,364372840.62708306,372969920.38809925,378332883.10852575,380299782.78862864,379031439.234417,375095782.3794044,369029271.8232343,361598645.0345829,353345788.408524,343612973.19400984,331578736.16140956,316663712.67319894,298010516.91767967,275717351.85111517,249383618.3403534,218610846.65714115
230905552.70937705,251309484.58306366,271830152.8063177,293116502.6371404,314665992.51688117,335583612.4232448,355300670.8272951,373069981.4599893,388658713.51335967,401235474.2428881,410457911.8377511,416077731.2959049,418120288.0071489,416941201.6482095,413117092.14620507,406961981.1783705,398934463.6958881,389465961.8683473,378214076.6607692,364751313.76517135,348595693.9630649,328466215.8693804,303976115.4058138,274507987.87148064,239749420.90680328
213649849.58064732,232024894.26899806,250441816.03939724,269497855.6078001,288774810.03164107,307486908.99170536,325177461.707267,341219743.5322977,355500310.08590573,367312479.97353184,376388752.16942394,382449878.527223,385357713.0279945,385177481.6048006,382223206.80919665,376753479.4174284,369337317.6092989,360451636.8871468,349535864.79922575,336088288.913315,319961786.8489145,300504515.52474743,277722892.93052757,251041744.2249165,219956604.35701737
211874919.2343156,229882516.78040802,247850175.9950528,266340507.70471406,284914513.8692697,302768638.7846898,319424120.6501781,334239307.0161362,347089153.3019237,357290899.0581969,364638796.67327166,368978700.856574,370382716.9509574,369156785.34924835,365760430.71278954,360336324.62982434,353175459.2683816,344662137.684362,334559755.3031786,322680756.0323189,308789262.448821,291827019.15876013,271382286.92544943,246660505.3785986,217086330.45882702
211509008.5556048,229620952.67034945,247758684.23772606,266508957.93607196,285458497.24142134,303827368.32677144,321159963.81281894,336827460.1400404,350705304.0666999,362075865.63818973,370662295.2230659,376199831.1619425,378632566.77653074,378154460.6913673,375180179.61882603,369887518.9616822,362623538.766304,353788383.44942033,343055088.1903381,330130005.83145547,314773885.89296705,296101128.9281281,274002487.4517021,247930218.84151998,217430822.30790487
206216425.22133324,223681335.52861595,241135733.55749834,259144184.2940904,277312413.7248396,294887035.1557255,311439522.11248064,326374683.93513614,339608443.6604002,350482252.4715215,358785026.37447685,364310208.65864784,367033587.8621084,367101267.8982583,364775935.0138932,360033170.02334553,353041824.78673846,344145209.8041486,333124779.09106565,319944074.87002194,304642966.43344635,286474158.1363539,265275295.8398235,240378974.32544,211219139.5187402
217063937.21321207,235767640.06336612,254490269.2641109,273821570.76381487,293306868.84707564,312116675.7038164,329743528.280795,345509613.7226602,359248999.83145773,370222510.6793276,378170025.3939223,382898087.1445625,384460775.9930892,383187294.7291581,379593839.8773255,373902658.13789064,366479576.8880235,357731381.6148181,347372675.91390646,335105100.27889395,320578009.35555804,302641754.78950316,280904650.3760541,254662587.43470955,223465621.2141761
222769068.4738541,242200600.32150313,261709588.66096592,281921460.1821913,302376432.9957556,322236585.2058941,340996133.70960337,357977942.6349168,373025192.65254784,385388178.72555876,394786373.4474103,400983669.03678066,403957870.6789615,403918770.9996474,401221856.0194278,395928463.78713566,388266741.01963496,378592886.0091365,366679849.8642273,352400293.1737973,335633995.6683284,315434993.4185583,291560833.6223954,263357289.13158652,230355442.48276848
220298548.4094709,239487646.58378723,258765477.82691607,278758505.890757,299027112.39358336,318756487.626172,337464474.4863937,354495403.2454003,369706498.2711847,382338795.05864114,392050485.0276928,398445193.64913523,401181950.8204599,400169441.7922329,395817286.28689724,388967500.69514227,381036853.3331382,372790261.4268798,362938496.55832595,350016077.3019797,333522245.86449707,313026102.51790607,288852866.87542063,260578532.0081563,227771659.5023126
222749353.88978526,242237040.86330926,261828985.36592063,282160187.60424316,302778658.8005034,322850128.5146252,341863856.7522338,359119872.0703304,374401387.2911184,386843369.236102,395981391.2630653,401348121.9376361,402726138.81195813,400371446.78684837,395131579.85201657,387947814.82051414,379978136.6361125,371890782.50823087,362774010.9627014,351272155.21303684,336281999.7790444,316669808.7040722,292631126.76083153,264009702.0994461,230635805.52301234
218024965.4435016,236935669.0076177,255919047.57207364,275591495.6915881,295520525.750184,314900800.64248174,333257634.6607612,349942459.59562504,364816935.6338574,377132906.1206757,386571170.12599003,392798892.79418683,395647697.44374955,395216843.1666258,391931634.1603611,386162135.0846095,378538971.0244363,369556224.7697578,358632402.52587396,345142434.5643573,328741784.1180512,308680086.55346894,285029360.72262883,257314213.9484893,225098838.07988584
215258108.3319955,233793704.1595764,252360864.4310893,271551756.32835346,290927709.1007121,309676940.3094756,327309292.81370544,343161615.0925117,357078358.6507161,368322044.0759342,376621418.5402759,381755579.9722728,383740381.5884953,382856166.52720284,379572365.75290483,374074537.43084836,366697327.8534697,357836348.62480843,347208778.7423097,334545341.6794734,319553195.5975549,301173657.28317726,279115045.60339993,252741888.61386904,221625425.02480307
219674433.46301717,238685818.87804496,257727172.09911937,277395490.3260196,297222353.0445,316360268.08400744,334282398.2250242,350289722.2200662,364193897.85791093,375232011.38259506,383126680.7556759,387682268.27835894,388968059.3153589,387356849.1837571,383429375.80836195,377480926.2507479,369944029.72092843,361247201.63409054,351072428.5575917,339035350.39577353,324680563.7296769,306758715.00598806,284831650.8176953,258201245.69150394,226459826.877296
222376233.61600855,241800937.75879717,261316870.6984113,281552085.760488,302050161.9393916,321974052.7002664,340813963.18920434,357883391.97518486,373007063.5047927,385409364.1306935,394778689.3535646,400852712.8141387,403601263.12057203,403262341.9372157,400262604.7025251,394759775.3610388,387070940.816159,377581687.5622489,366007173.85507804,352093300.88990784,335589479.1291908,315478074.772801,291542164.65307343,263208140.46482444,230092734.60706216
